1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,4/10/25,1900,5500 HEMPSTEAD WAY,SPRINGFIELD,VA,22151
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,4/10/25,2053,6000 KESTNER CIR,ALEXANDRIA,VA,22315
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,4/10/25,900, OLD KEENE MILL RD / ROLLING RD,SPRINGFIELD,VA,22152
1,AUTO-240-4,AUTO THEFT - AUTOS,4/10/25,2030,7400 NORTHROP RD,ALEXANDRIA,VA,22306
1,AUTO-240-4,AUTO THEFT - AUTOS,4/10/25,2310,3000 TALKING ROCK DR,FAIRFAX,VA,22031
1,SERV-30,SERVICE - LOST PASSPORT,4/10/25,1400, RICHMOND HWY / SHERWOOD HALL LN,ALEXANDRIA,VA,22306
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,4/10/25,1716,12000 SUNSET HILLS RD,RESTON,VA,20190
1,LARC-23-8,LARCENY - THEFT OF BICYCLES,4/10/25,1800,2400 MIDTOWN AVE,ALEXANDRIA,VA,22303
2,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY,4/10/25,2300,3200 GLEN CARLYN RD,FALLS CHURCH,VA,22041
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,4/10/25,2300,3200 GLEN CARLYN RD,FALLS CHURCH,VA,22041
1,SUSP-1,SUSPICIOUS - EVENT,4/10/25,600,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,4/10/25,2100,8700 VILLAGE GREEN CT,ALEXANDRIA,VA,22309
1,SUSP-1,SUSPICIOUS - EVENT,4/10/25,1200,6400 GENERAL GREEN WAY,ALEXANDRIA,VA,22312
1,LARC-23-3,LARCENY - SHOPLIFTING,4/10/25,1515,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,4/10/25,856, CASTLEWELLAN DR / SOUTH VAN DORN ST,ALEXANDRIA,VA,22315
2,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,4/10/25,856, CASTLEWELLAN DR / SOUTH VAN DORN ST,ALEXANDRIA,VA,22315
3,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,4/10/25,856, CASTLEWELLAN DR / SOUTH VAN DORN ST,ALEXANDRIA,VA,22315
4,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,4/10/25,856, CASTLEWELLAN DR / SOUTH VAN DORN ST,ALEXANDRIA,VA,22315
1,SUSP-1,SUSPICIOUS - EVENT,4/10/25,1300,1900 GALLOWS RD,VIENNA,VA,22182
1,SUSP-1,SUSPICIOUS - EVENT,4/10/25,2027,6300 KING LOUIS DR,ALEXANDRIA,VA,22312
1,SERV-23,SERVICE - MISSING ADULT,4/10/25,1300,13500 JASPER LN,CLIFTON,VA,20124
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,35,6400 SPRINGFIELD PLZ,SPRINGFIELD,VA,22150
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,109,9600 BLINCOE CT,BURKE,VA,22015
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,138,9300 ROUTE 29,FAIRFAX,VA,22031
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,228,2000 PEACH ORCHARD DR,FALLS CHURCH,VA,22043
1,AUTO-240-4,AUTO THEFT - AUTOS,4/11/25,238,6800 BRINDLE HEATH WAY,ALEXANDRIA,VA,22315
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,409,5900 ANNABERG PL,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,417,11500 LINKS DR,RESTON,VA,20190
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,4/11/25,452,5500 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,706,11800 SUNRISE VALLEY DR,RESTON,VA,20191
1,SERV-45,SRO RELATED EVENT,4/11/25,635,6800 UNION MILL RD,CLIFTON,VA,20124
2,SERV-8,SERVICE - LOST/FOUND PROPERTY,4/11/25,635,6800 UNION MILL RD,CLIFTON,VA,20124
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,4/11/25,725,7800 BELFORD DR,ALEXANDRIA,VA,22306
1,SERV-45,SRO RELATED EVENT,4/11/25,814,6800 UNION MILL RD,CLIFTON,VA,20124
2,SERV-8,SERVICE - LOST/FOUND PROPERTY,4/11/25,814,6800 UNION MILL RD,CLIFTON,VA,20124
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,816,5500 SULLY PARK DR,CENTREVILLE,VA,20120
2,SERV-45,SRO RELATED EVENT,4/11/25,816,5500 SULLY PARK DR,CENTREVILLE,VA,20120
1,SERV-2,SERVICE - CIVIL DISPUTE,4/11/25,655,10600 BRADDOCK RD,FAIRFAX,VA,22032
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,746,7900 JANNA LEE AVE,ALEXANDRIA,VA,22306
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,4/11/25,746,7900 JANNA LEE AVE,ALEXANDRIA,VA,22306
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,4/11/25,802, RIVER BIRCH RD / SUNRISE VALLEY DR,HERNDON,VA,20171
2,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,4/11/25,802, RIVER BIRCH RD / SUNRISE VALLEY DR,HERNDON,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,530,7300 ROBERT LN,FALLS CHURCH,VA,22042
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,851,2700 FLORIS LN,HERNDON,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,910,3200 WILDMERE PL,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,827,13800 SPRINGSTONE DR,CLIFTON,VA,20124
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,826,2100 ASTORIA CIR,HERNDON,VA,20170
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,4/11/25,851,7600 ROUTE 29,FALLS CHURCH,VA,22042
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,832,1800 TOWN CENTER PKWY,RESTON,VA,20190
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,830,3100 LOCKHEED BLVD,ALEXANDRIA,VA,22306
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,4/11/25,948,1800 SAINT FRANCIS ST,RESTON,VA,20190
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1006,5500 SULLY PARK DR,CENTREVILLE,VA,20120
2,SERV-45,SRO RELATED EVENT,4/11/25,1006,5500 SULLY PARK DR,CENTREVILLE,VA,20120
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1003,3500 SOUTH JEFFERSON ST,FALLS CHURCH,VA,22041
1,SUSP-3,SUSPICIOUS - VEHICLE,4/11/25,740,14100 SAINT GERMAIN DR,CENTREVILLE,VA,20121
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,4/11/25,237,5900 NORHAM DR,ALEXANDRIA,VA,22315
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,949,8400 MAGIC TREE CT,SPRINGFIELD,VA,22153
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1036,12000 MARKET ST,RESTON,VA,20190
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1024,4600 NORTH CHAMBLISS ST,ALEXANDRIA,VA,22312
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1040,1000 MARMION DR,HERNDON,VA,20170
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1046,2800 FORT DR,ALEXANDRIA,VA,22303
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,1115,3700 JOSEPH SIEWICK DR,FAIRFAX,VA,22033
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1017,7300 PARKWOOD CT,FALLS CHURCH,VA,22042
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1059,8700 SACRAMENTO DR,ALEXANDRIA,VA,22309
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1105,6400 ALLOWAY CT,SPRINGFIELD,VA,22152
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1123,13900 ROCKLAND VILLAGE DR,CHANTILLY,VA,20151
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,4/11/25,1135,2800 JAMES DR,ALEXANDRIA,VA,22303
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1206,6500 COLUMBIA PIKE,ANNANDALE,VA,22003
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,4/11/25,1122,7200 SONTAG WAY,SPRINGFIELD,VA,22153
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1143,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1143,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,FORG-250-7,FORGERY - OTHER,4/11/25,1240, GALLOWS RD / TYSON OAKS CIR,VIENNA,VA,22182
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,605,8500 LAGUNA CT,ALEXANDRIA,VA,22309
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1229,5200 CATHER RD,SPRINGFIELD,VA,22151
1,WARR-90Z-1,ORDER - VIOLATE EPO/PO/PPO,4/11/25,1241,9600 BURKE LAKE RD,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1336,6400 FRANCONIA RD,SPRINGFIELD,VA,22150
2,SERV-45,SRO RELATED EVENT,4/11/25,1336,6400 FRANCONIA RD,SPRINGFIELD,VA,22150
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,4/11/25,1201,7700 LEESBURG PIKE,FALLS CHURCH,VA,22043
1,ABC-90G-2,ABC - PURCHASE/PROVIDE ALCOHOL FOR MINOR,4/11/25,1201,7700 LEESBURG PIKE,FALLS CHURCH,VA,22043
1,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,4/11/25,1318,5600 FRANCONIA RD,ALEXANDRIA,VA,22310
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1306,6600 LAWNDALE DR,FALLS CHURCH,VA,22042
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1350,6500 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,SERV-42,SERVICE - AVI OTHER,4/11/25,1228,9600 BURKE LAKE RD,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1300,7800 WEST BOULEVARD DR,ALEXANDRIA,VA,22308
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1407,7900 JANNA LEE AVE,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1202,12000 FAIR OAKS SHOPPING CTR,FAIRFAX,VA,22033
1,SERV-999,POLICE PHONE REPORT,4/11/25,1354,8500 OLD MOUNT VERNON RD,ALEXANDRIA,VA,22309
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1431,7100 COLUMBIA PIKE,ANNANDALE,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1435,2900 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,DRUG-35A-10,DRUGS - OTHER DANGEROUS DRUGS POSSESSION,4/11/25,1421,6300 SEVEN CORNERS CTR,FALLS CHURCH,VA,22044
3,PUB-90Z-6,PUBLIC SAFETY - OBSTRUCTION OF JUSTICE,4/11/25,1421,6300 SEVEN CORNERS CTR,FALLS CHURCH,VA,22044
2,DRUG-35B-4,DRUGS - RELATED - OTHER,4/11/25,1421,6300 SEVEN CORNERS CTR,FALLS CHURCH,VA,22044
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1502,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1426,3800 MIRAMONTE PL,ALEXANDRIA,VA,22309
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,4/11/25,1518,6300 SPRINGFIELD PLZ,SPRINGFIELD,VA,22150
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1523,14300 JACOB LN,CENTREVILLE,VA,20120
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1534,13800 SUNRISE VALLEY DR,HERNDON,VA,20171
1,WARR-90Z-11,WARRANT - PRELIMINARY PROTECTIVE ORDER,4/11/25,1522,6100 ROLLING RD,SPRINGFIELD,VA,22152
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1548,7700 FALSTAFF RD,MCLEAN,VA,22102
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,1558,11900 BOWMAN TOWNE DR,RESTON,VA,20190
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1445,2300 HUNTINGTON AVE,ALEXANDRIA,VA,22303
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,4/11/25,1400,14400 COMPTON VILLAGE DR,CENTREVILLE,VA,20121
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,4/11/25,730,7000 SKYLES WAY,SPRINGFIELD,VA,22151
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1548,6200 SEVEN CORNERS CTR,FALLS CHURCH,VA,22044
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,4/11/25,1541,7400 RICHMOND HWY,ALEXANDRIA,VA,22306
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,4/11/25,1627,5600 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1620,8100 PRESCOTT DR,VIENNA,VA,22180
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,1557,9000 TWO BAYS RD,LORTON,VA,22079
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,1601,2400 JEFFERSON WAY,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1602,1700 WESTWIND WAY,MCLEAN,VA,22102
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1522,1800 PRESIDENTS ST,RESTON,VA,20190
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,4/11/25,1438,2200 MONAGHAN DR,HERNDON,VA,20170
1,SERV-2,SERVICE - CIVIL DISPUTE,4/11/25,1635,3900 CHANTILLY RD,CHANTILLY,VA,20151
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,4/11/25,1708,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1641,6500 WAVERLEY ST,ALEXANDRIA,VA,22312
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,4/11/25,1649, RESTON STATION BLVD / WIEHLE AVE,RESTON,VA,20190
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1726,6100 ROLLING RD,SPRINGFIELD,VA,22152
1,SUSP-2,SUSPICIOUS - PERSON,4/11/25,1631,14000 PARKEAST CIR,CHANTILLY,VA,20151
1,SERV-11,SERVICE - NATURAL DEATH,4/11/25,1649,8000 BROMPTON ST,SPRINGFIELD,VA,22152
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1645,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,DRUG-35A-13,DRUGS - OTHER,4/11/25,1716,2900 PATRICK HENRY DR,FALLS CHURCH,VA,22044
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1705,12100 SUNSET HILLS RD,RESTON,VA,20190
1,AUTO-240-4,AUTO THEFT - AUTOS,4/11/25,1735,6000 CENTREVILLE CREST LN,CENTREVILLE,VA,20121
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1705,11800 FEDERALIST WAY,FAIRFAX,VA,22030
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1645,7900 JONES BRANCH DR,MCLEAN,VA,22102
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1733,5800 KINGSTOWNE CTR,ALEXANDRIA,VA,22315
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,4/11/25,1810,6700 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1744,3900 BRENDA LN,ANNANDALE,VA,22003
1,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,4/11/25,1752,2900 ARLINGTON DR,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1831,7700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1835,7800 GODOLPHIN DR,SPRINGFIELD,VA,22153
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS,4/11/25,1829,2000 HUNTINGTON AVE,ALEXANDRIA,VA,22303
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,1853,6000 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,4/11/25,1821,9400 GEORGETOWN PIKE,GREAT FALLS,VA,22066
1,AUTO-240-4,AUTO THEFT - AUTOS,4/11/25,1600,8500 AMANDA PL,VIENNA,VA,22180
2,SERV-48,SERVICE - ESRO (EMERGENCY SUBSTANTIAL RISK ORDER),4/11/25,1752,4000 LAKE GLEN RD,FAIRFAX,VA,22033
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1716,4600 SOUTHLAND AVE,ALEXANDRIA,VA,22312
1,FAM-90F-2,FAMILY - CONTRIBUTE TO DELINQUENCY OF MINOR,4/11/25,1838, DOLLEY MADISON BLVD / ELM ST,MCLEAN,VA,22101
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1743,7900 RICHMOND HWY,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1932,900 JAYSMITH ST,GREAT FALLS,VA,22066
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1716,2000 GOLF COURSE DR,RESTON,VA,20191
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1932,6700 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,1731,14000 LOTUS LN,CENTREVILLE,VA,20120
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,1923,6900 HIGHLAND ST,SPRINGFIELD,VA,22150
1,SERV-32,SERVICE - STOLEN AUTO RECOVERY OTHER JURISDICTION,4/11/25,1927, HYSON LN / TREVINO LN,FALLS CHURCH,VA,22043
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1958,6400 EDSALL RD,ALEXANDRIA,VA,22312
1,ASSLT-13A-7,ASSAULT - MOB,4/11/25,2030,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,4/11/25,1737,7400 SOUTH REACH DR,FAIRFAX STATION,VA,22039
1,ROB-120-7,ROBBERY - PERSON,4/11/25,1440,3100 ROW ST,FALLS CHURCH,VA,22044
1,SERV-23,SERVICE - MISSING ADULT,4/11/25,1821,5700 LOFTHILL CT,ALEXANDRIA,VA,22303
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,2024,12200 LAUREL GLADE CT,RESTON,VA,20191
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,2046,7400 EASTMORELAND RD,ANNANDALE,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,2055,4700 HOLLY AVE,FAIRFAX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,2128,4300 CHANTILLY SHOPPING CTR,CHANTILLY,VA,20151
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,2116,6600 WAKEFIELD DR,ALEXANDRIA,VA,22307
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,2107,7800 VIOLA ST,SPRINGFIELD,VA,22152
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,4/11/25,2220,4500 BROOKFIELD CORPORATE DR,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,2153, LINDA LN / MONTICELLO DR,FALLS CHURCH,VA,22042
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,2226,4300 CHANTILLY SHOPPING CTR,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,2129,5900 MANORVIEW WAY,ALEXANDRIA,VA,22310
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,2221,2600 ARLINGTON DR,ALEXANDRIA,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,2241,14100 HONEY HILL CT,CENTREVILLE,VA,20121
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,2302,14500 LEE RD,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,2241,3000 ANNANDALE RD,FALLS CHURCH,VA,22042
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,2141,12100 WAVELAND ST,FAIRFAX,VA,22033
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,2310,6000 RICHMOND HWY,ALEXANDRIA,VA,22303
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,2329,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,AUTO-240-1,UNAUTHORIZED USE - AUTO,4/11/25,2300,11900 BOWMAN TOWNE DR,RESTON,VA,20190
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1532,7400 LITTLE RIVER TPKE,ANNANDALE,VA,22003
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,4/11/25,1600,6500 RICHMOND HWY,ALEXANDRIA,VA,22306
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,4/11/25,1600,6500 RICHMOND HWY,ALEXANDRIA,VA,22306
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,4/11/25,2100,2800 TOWERVIEW RD,HERNDON,VA,20171
1,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,4/11/25,1545, GALLOWS RD / WOODBURN RD,FALLS CHURCH,VA,22042
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/11/25,100,7400 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,4/11/25,2100,13600 BARREN SPRINGS CT,CENTREVILLE,VA,20121
1,SERV-11,SERVICE - NATURAL DEATH,4/11/25,1800,3100 CLAYBORNE AVE,ALEXANDRIA,VA,22306
1,AUTO-240-4,AUTO THEFT - AUTOS,4/11/25,1700,7800 TYSONS CORNER CTR,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1200,6600 DEGEN DR,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1200,13800 JEFFERSON PARK DR,HERNDON,VA,20171
1,LARC-23-3,LARCENY - SHOPLIFTING,4/11/25,1845,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,WARR-90Z-5,FUGITIVE - FUGITIVE FROM JUSTICE,4/11/25,329,10500 JUDICIAL DR,FAIRFAX,VA,22030
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,4/11/25,1200,13900 WOODS RUN CT,CENTREVILLE,VA,20121
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,4/11/25,1300, RIVER BIRCH RD / SUTTERS MILL DR,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/11/25,1709,4000 LAKE GLEN RD,FAIRFAX,VA,22033
1,ASSLT-13A-2,ASSAULT - KNIFE OR CUTTING INSTRUMENT,4/11/25,1100,200 DENFIELD DR,ALEXANDRIA,VA,22309
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,4/11/25,545, ROUTE 15 / THOROUGHFARE RD,GAINESVILLE,VA,
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,4/11/25,819,2200 CENTREVILLE RD,HERNDON,VA,20170
1,SUSP-1,SUSPICIOUS - EVENT,4/11/25,1309,12000 GOVERNMENT CENTER PKWY,FAIRFAX,VA,22035
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,4/11/25,1200,8800 RICHMOND HWY,ALEXANDRIA,VA,22309
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,4/11/25,854,1000 HEATHER HILL CT,MCLEAN,VA,22101
1,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY,4/11/25,1700,7100 ROUTE 29,FALLS CHURCH,VA,22046
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,4/12/25,9,1400 BALLS HILL RD,MCLEAN,VA,22101
1,SERV-1,SERVICE - POLICE SERVICE,4/12/25,37,1500 SPRING HILL RD,VIENNA,VA,22182
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,4/12/25,108,11400 SHIRLEY GATE CT,FAIRFAX,VA,22030
1,AUTO-240-4,AUTO THEFT - AUTOS,4/12/25,129,11300 PARK DR,FAIRFAX,VA,22030
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,4/12/25,129,11300 PARK DR,FAIRFAX,VA,22030
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,4/12/25,129,11300 PARK DR,FAIRFAX,VA,22030
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/12/25,224,8500 RICHMOND AVE,ALEXANDRIA,VA,22309
1,SUSP-1,SUSPICIOUS - EVENT,4/12/25,302,7400 ROUTE 29,FALLS CHURCH,VA,22042
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,4/12/25,123,8500 LEESBURG PIKE,VIENNA,VA,22102
1,SERV-29,SERVICE - DOMESTIC DISPUTE,4/12/25,230,5100 CELTIC DR,ALEXANDRIA,VA,22310
1,SERV-32,SERVICE - STOLEN AUTO RECOVERY OTHER JURISDICTION,4/12/25,327,8400 TERMINAL RD,LORTON,VA,22079
1,SERV-1,SERVICE - POLICE SERVICE,4/12/25,345,11400 BARON CAMERON AVE,RESTON,VA,20194
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,4/12/25,430,3500 LEESBURG CT,ALEXANDRIA,VA,22302
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,4/12/25,601,90 INTERPROMONTORY RD,GREAT FALLS,VA,22066
1,SERV-23,SERVICE - MISSING ADULT,4/12/25,551,5600 SCHOOLFIELD CT,CENTREVILLE,VA,20120
1,SUSP-1,SUSPICIOUS - EVENT,4/12/25,714,7200 NIGHTINGALE HILL LN,ALEXANDRIA,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,4/12/25,703,5700 COLUMBIA PIKE,FALLS CHURCH,VA,22041
